SDN,Sat_1,Sat_2,Sat_3,Sat_4,Sat_5,Sat_6,Sat_7,Sat_8,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,uM_1,uM_2,uM_3,uM_4,uM_5,uM_6,uM_7,uM_8,mgL_1,mgL_2,mgL_3,mgL_4,mgL_5,mgL_6,mgL_7,mgL_8,DeSpike_1,DeSpike_2,DeSpike_3,DeSpike_4,DeSpike_5,DeSpike_6,DeSpike_7,DeSpike_8
737963.0854,95.4,92,NaN,63.4,62.4,53.9,50.3,26.5,18.1,13.2,NaN,11.1,11.5,10.6,11.3,9.9,223.5545475,237.2947985,NaN,170.8429281,166.7306106,146.8016916,134.9689444,73.27385576,6.986516268,7.415925949,NaN,5.3391752,5.210657248,4.587839604,4.218043141,2.289951115,0,0,1,0,0,0,0,0
737963.0958,95.9,92.1,NaN,65.2,60.8,54.1,51.7,26.2,18,13.1,NaN,11.2,11.8,10.7,11.3,9.8,225.1484111,238.0393418,NaN,175.3208449,161.4337243,147.0311053,138.7255353,72.6020219,7.036327617,7.43919438,NaN,5.479118848,5.045119203,4.595009229,4.335443944,2.268954994,0,0,1,0,0,0,0,0
737963.1063,95.8,91.7,NaN,65,61.9,54,50.3,26.2,18.1,13.1,NaN,11.1,12.6,10.6,11.3,9.7,224.4918832,237.0055119,NaN,175.1544215,161.6395416,147.074051,134.9689444,72.76034146,7.015809837,7.406885176,NaN,5.473917792,5.051551398,4.596351365,4.218043141,2.273902789,0,0,1,0,0,0,0,0
737963.1167,95.6,92.2,NaN,64.7,65.1,53.5,50.2,26.4,18.1,13.2,NaN,11.1,12,10.6,11.3,9.7,224.0232153,237.8106568,NaN,174.3460165,172.1287119,145.7122542,134.7006165,73.31576391,7.001163052,7.432047527,NaN,5.448653556,5.379358458,4.553792556,4.20965737,2.291260826,0,0,1,0,1,0,0,0
737963.1271,95.5,91.8,NaN,65.7,61.5,53,50.6,26.5,18.2,13.1,NaN,11.1,12.2,10.6,11.1,9.7,223.3699535,237.2639693,NaN,177.0406999,161.9331374,144.3504575,136.3509804,73.59347514,6.980747343,7.414962477,NaN,5.532867676,5.060726839,4.511233748,4.261234466,2.299939844,0,0,1,0,0,0,0,0
737963.1375,96,91.9,NaN,64.9,61.4,53.2,51.9,26.3,18.2,13,NaN,11,12.1,10.6,11,9.8,224.5394297,238.0098618,NaN,175.2572266,162.007088,144.8951762,140.1517729,72.87912886,7.017295759,7.438273074,NaN,5.477130652,5.063037938,4.528257271,4.380016654,2.277615128,0,0,1,0,0,0,0,0
737963.1479,95.8,92.1,NaN,64.8,64.9,54.2,51.2,26.5,18.2,13.1,NaN,11.3,12.1,10.5,11.1,9.6,224.0716392,238.0393418,NaN,173.876493,171.2420197,147.935922,137.9677905,73.75425637,7.002676392,7.43919438,NaN,5.433980031,5.351647593,4.623286519,4.311762938,2.304964572,0,0,1,0,0,0,0,0
737963.1583,95.8,92.2,NaN,66.7,60.8,54.2,52.5,26.3,18.2,13.1,NaN,11.2,11.8,10.5,11.1,9.5,224.0716392,238.2977993,NaN,179.3542999,161.4337243,147.935922,141.4708789,73.35783569,7.002676392,7.447271682,NaN,5.605172196,5.045119203,4.623286519,4.421241293,2.292575651,0,0,1,0,1,0,0,0
737963.1688,96,92.2,NaN,67.1,62,54.1,52.1,25.6,18.2,13,NaN,11.1,12.1,10.5,11.1,9.5,224.5394297,238.7868255,NaN,180.8132567,163.5902191,147.6629775,140.3930055,71.40534577,7.017295759,7.462554705,NaN,5.650767444,5.112513879,4.61475647,4.387555645,2.231556528,0,0,1,0,1,0,0,0
737963.1792,96,92.1,NaN,64.9,71.3,54.3,51.1,25.8,18.2,13,NaN,11.1,12.8,10.5,11.1,9.7,224.5394297,238.5278376,NaN,174.8849532,185.4191057,148.2088665,137.6983221,71.64949655,7.017295759,7.454460828,NaN,5.46549638,5.794709223,4.631816567,4.303341526,2.239186716,0,0,1,0,1,0,0,0
737963.1896,96.3,91.7,NaN,65.9,64.3,54,52.2,25.8,18.1,13,NaN,11.4,11.4,10.5,11,9.6,225.6635527,237.4918861,NaN,176.4545574,172.17038,147.390033,140.9618987,71.80603073,7.052426799,7.422085319,NaN,5.514549579,5.380660667,4.606226421,4.405334669,2.244078715,0,0,1,0,0,0,0,0
737963.2,96.3,92,NaN,63.9,68.9,54.1,51.7,25.8,18.2,13,NaN,11.1,12.5,10.5,11.2,9.6,225.2411154,238.2688497,NaN,172.1902698,180.291244,147.6629775,139.0197497,71.80603073,7.039224808,7.446366951,NaN,5.38128226,5.634453529,4.61475647,4.344638718,2.244078715,0,0,1,0,0,0,0,0
737963.2104,96,91.6,NaN,66.1,63.8,54.1,51.9,25.7,18.2,13.1,NaN,11.2,12.2,10.5,11.3,9.6,224.5394297,236.7470544,NaN,177.7409179,167.9891734,147.6629775,139.2621912,71.52771278,7.017295759,7.398807875,NaN,5.554750857,5.249989794,4.61475647,4.352215488,2.235380736,0,0,1,0,1,0,0,0
737963.2208,96,92.1,NaN,64.1,61.9,54,52.2,25.8,18.3,13,NaN,11.1,11.8,10.5,11,9.5,224.1198136,238.5278376,NaN,172.7292064,164.3544002,147.390033,140.9618987,71.96320003,7.004181937,7.454460828,NaN,5.398125084,5.13639603,4.606226421,4.405334669,2.248990563,0,0,1,0,0,1,0,0
737963.2313,96.4,91.7,NaN,64,61.2,54.5,51.5,25.9,16.3,13.1,NaN,11.1,12,10.5,11.1,9.5,233.7771884,237.0055119,NaN,172.4597381,161.8168536,148.7547555,138.7761955,72.24212717,7.305993763,7.406885176,NaN,5.389703672,5.057092744,4.648876665,4.337027174,2.257707581,1,0,1,0,1,1,0,1
737963.3979,93.4,77.9,76.1,64.4,54.6,71.4,52.6,24.5,13.4,12.9,12.5,11.1,10.7,12.7,11.3,9.4,239.9245253,202.1663379,199.1315482,173.5376115,148.389988,186.0622867,141.1404866,68.48700364,7.498110049,6.31809294,NaN,5.42338932,4.637476967,5.814809885,4.410915889,2.140352636,1,0,0,0,1,1,0,1
737963.4083,93.4,80.4,76.1,65.8,55.2,64,51.8,23.7,13.7,13.3,12.5,11.3,10.8,12.2,11.3,9.2,238.4666668,206.9518568,199.1315482,176.5597722,149.7002121,168.5157853,138.9938633,66.54239191,7.452549123,6.467649753,NaN,5.517837747,4.678424029,5.266447443,4.343829716,2.079579721,0,0,0,0,0,1,0,0
737963.4188,93.9,81.4,76.1,63.9,55.1,61.9,52.2,23.3,13.9,13.5,12.5,11.2,10.9,12.3,11.5,9.2,238.7754571,208.6739612,199.1315482,171.8251839,149.1104332,162.6476844,139.4765685,65.41931356,7.462199421,6.521468879,NaN,5.369872613,4.659992287,5.083057828,4.358915198,2.044481329,0,0,0,0,0,0,0,0
737963.4292,93.6,81.6,76.1,67.8,56.5,54.7,52.2,24.7,14,13.6,12.5,11.4,10.9,11.2,11.4,9.4,237.5329985,208.7621181,199.1315482,181.5420181,152.899083,147.0866598,139.7712883,69.04608122,7.423370163,6.524223954,NaN,5.673542662,4.778394994,4.596745414,4.368125767,2.157824902,0,0,0,0,0,0,0,1
737963.4396,94,81.5,76.1,65,56.6,53,52.8,25.3,14.1,13.7,12.5,11.2,11,11.2,11.5,9.5,238.0682813,208.0838688,199.1315482,174.7830509,152.8437446,142.5154107,141.0797475,70.56856438,7.440098796,6.503027339,NaN,5.462311735,4.776665561,4.453884953,4.409017672,2.205405475,0,0,0,0,0,1,0,0
737963.45,93.5,NaN,76.1,66.1,56.7,52.7,53.4,25.5,14.2,NaN,12.5,11.4,11.1,11.3,11.7,9.5,236.3265099,NaN,199.1315482,176.9900796,152.7885492,141.4088145,142.0834924,71.12641864,7.38566504,NaN,NaN,5.531285693,4.774940597,4.419301661,4.440386661,2.22283951,0,1,0,0,0,0,0,0
737963.4604,93.9,NaN,76.1,68,56.8,52.9,53.1,25.3,14.2,NaN,12.5,11.5,11.1,11.4,11.8,9.6,237.3375324,NaN,199.1315482,181.6936142,153.0580176,141.6456159,140.9889927,70.41444098,7.417261468,NaN,NaN,5.678280335,4.783362009,4.426702166,4.406181409,2.200588818,0,1,0,0,0,0,0,0
737963.4708,93.3,NaN,76.1,65.2,56.9,53.9,53,25.4,14.3,NaN,12.5,11.5,11.2,11.4,11.7,9.5,235.3483642,NaN,199.1315482,174.2121124,153.0023938,144.3232268,141.0191965,70.84749151,7.355096076,NaN,NaN,5.444468792,4.781623657,4.510382736,4.407125337,2.214122492,0,1,0,0,0,0,0,0
737963.4813,94,NaN,76.1,66.8,56.8,53.5,53.3,25.6,14.2,NaN,12.5,11.5,11.2,11.5,11.7,9.5,237.5902881,NaN,199.1315482,178.4872563,152.7334968,142.9501229,141.8174184,71.40534577,7.425160575,NaN,NaN,5.578075388,4.773220101,4.467470558,4.43207133,2.231556528,0,1,0,0,0,0,0,0
737963.4917,93.9,NaN,76.1,67.8,57.6,54.6,52.7,25.1,14.2,NaN,12.5,11.5,11.2,11.3,11.7,9.5,237.3375324,NaN,199.1315482,181.1592212,154.8846728,146.5070451,140.2209747,70.01071011,7.417261468,NaN,NaN,5.66157951,4.840448553,4.578631322,4.382179345,2.187971439,0,1,0,0,0,0,0,0
737963.5021,94.5,NaN,76.1,64.5,57.9,54.7,53.6,24.8,14.1,NaN,12.5,11.4,11.2,11.4,11.8,9.4,239.3346019,NaN,199.1315482,172.7059022,155.6913638,146.4653155,142.3165727,69.32562001,7.47967379,NaN,NaN,5.397396781,4.865659222,4.577327192,4.447670876,2.166561035,0,1,0,0,0,0,0,0
737963.5125,94.6,NaN,76.1,67.3,59.2,55.8,53.3,24.5,14.2,NaN,12.5,11.5,11.2,11.4,11.7,9.3,239.1068218,NaN,199.1315482,179.8232387,159.1870248,149.4106875,141.8174184,68.63746963,7.472555217,NaN,NaN,5.619827449,4.974905457,4.66937582,4.43207133,2.145054992,0,1,0,0,0,0,0,0
737963.5229,94.2,NaN,76.1,65.9,57.2,54,52.8,24.6,14.2,NaN,12.5,11.7,11.2,11.5,11.9,9.5,238.0957993,NaN,199.1315482,175.3427368,153.8090848,144.2861054,139.8989963,68.61607445,7.440958789,NaN,NaN,5.479803014,4.806834327,4.509222619,4.372116892,2.144386351,0,1,0,0,0,0,0,0
737963.5333,94.3,NaN,76.1,64,57.3,55.1,52.9,24.8,14.3,NaN,12.5,11.4,11.2,11.6,11.8,9.5,237.8708547,NaN,199.1315482,171.3670967,154.0779818,146.9153989,140.4579607,69.17392872,7.433928831,NaN,NaN,5.355556496,4.815237883,4.591393176,4.389585622,2.161820386,0,1,0,0,0,0,0,0
737963.5438,94.5,NaN,76.1,65.6,56.5,54.9,53.3,24.5,14.2,NaN,12.5,11.6,11.2,11.3,11.8,9.5,238.8540662,NaN,199.1315482,174.9119812,151.9268058,147.3120288,141.5200247,68.33714732,7.46465611,NaN,NaN,5.466341059,4.748009431,4.603788637,4.422777196,2.135669333,0,1,0,0,0,0,0,0
737963.5542,93.9,NaN,76.1,64.3,57.6,53.7,53.2,24.8,14.4,NaN,12.5,11.3,11.2,11.6,11.9,9.5,236.387986,NaN,199.1315482,172.5348534,154.8846728,143.1825212,140.9588372,69.17392872,7.387586287,NaN,NaN,5.392051173,4.840448553,4.474733458,4.40523899,2.161820386,0,1,0,0,0,0,0,0
737963.5646,94.3,NaN,76.1,65.1,57.4,53.9,53.2,24.7,14.3,NaN,12.5,11.6,11.2,11.4,11.8,9.5,237.8708547,NaN,199.1315482,173.5788106,154.3468788,144.3232268,141.2545087,68.89500158,7.433928831,NaN,NaN,5.424676874,4.82364144,4.510382736,4.414479302,2.153103368,0,1,0,0,0,0,0,0
737963.575,94.3,NaN,76.1,65.7,56.9,54.2,52.5,24.9,14.3,NaN,12.5,11.5,11.3,11.6,12,9.6,237.8708547,NaN,199.1315482,175.5480949,152.6785872,144.5156918,138.8134774,69.30116919,7.433928831,NaN,NaN,5.486220853,4.77150407,4.516397643,4.338192305,2.165796899,0,1,0,0,0,0,0,0
737963.5854,94,NaN,76.1,64.5,57.7,54.4,53.1,25,14.4,NaN,12.5,11.5,11.3,11.5,11.7,9.4,236.6397304,NaN,199.1315482,172.341737,154.8252106,145.3548913,141.2852705,69.88469759,7.395453791,NaN,NaN,5.386015906,4.838590244,4.542624268,4.415440668,2.184033302,0,1,0,0,0,0,0,0
737963.5958,94.4,NaN,76.1,67.7,57.4,54.5,52.7,24.8,14.4,NaN,12.5,11.6,11.3,11.5,11.7,9.6,237.646708,NaN,199.1315482,180.5112977,154.0202269,145.6220878,140.2209747,69.02285124,7.426923808,NaN,NaN,5.641330636,4.813432929,4.55097468,4.382179345,2.15709892,0,1,0,0,0,0,0,0
737963.6063,94.3,NaN,76.1,65.6,58,53.9,53.7,24.9,14.4,NaN,12.5,11.6,11.3,11.5,11.7,9.6,237.3949636,NaN,199.1315482,174.9119812,155.6301944,144.0189089,142.8817142,69.30116919,7.419056304,NaN,NaN,5.466341059,4.863747559,4.500872207,4.465332653,2.165796899,0,1,0,0,0,0,0,0
737963.6167,94.9,NaN,76.1,65.3,57.6,55,53.8,25.2,14.4,NaN,12.5,11.5,11.3,11.7,11.7,9.7,238.90543,NaN,199.1315482,174.4793089,154.5568827,146.3406757,143.1477882,69.98322919,7.466261328,NaN,NaN,5.452819204,4.830204472,4.573431954,4.473647984,2.187112607,0,1,0,0,0,0,0,0
737963.6271,94.4,NaN,76.1,66.6,57.4,54.5,52.6,25.2,14.5,NaN,12.5,11.7,11.3,11.6,11.9,9.7,237.1721137,NaN,199.1315482,177.2052545,154.0202269,145.3155941,139.3690759,69.98322919,7.41209181,NaN,NaN,5.53801033,4.813432929,4.541396154,4.355555843,2.187112607,0,1,0,0,0,1,0,0
737963.6375,94.7,NaN,76.1,65.6,57.2,53.4,52.2,25.3,14.5,NaN,12.5,11.6,11.3,11.5,11.9,9.8,237.9258387,NaN,199.1315482,174.9119812,153.483571,142.6829264,138.309235,70.10805932,7.435647186,NaN,NaN,5.466341059,4.796661385,4.459120145,4.322433746,2.191013792,0,1,0,0,0,0,0,0
737963.6479,94.5,NaN,76.1,64.8,55.9,52.9,52.5,25.6,14.5,NaN,12.5,11.5,11.4,11.7,11.8,9.8,237.4233554,NaN,199.1315482,173.1433264,149.6784486,140.7531226,139.3958968,70.93938018,7.419943602,NaN,NaN,5.411067143,4.677743877,4.398810007,4.356394048,2.216994193,0,1,0,0,0,0,0,0
737963.6583,94.5,NaN,76.1,65,57.1,52.7,52.3,25.8,14.6,NaN,12.5,11.5,11.4,11.7,11.9,9.7,236.9500524,NaN,199.1315482,173.6777194,152.8915816,140.2209747,138.5741952,71.64949655,7.405151959,NaN,NaN,5.427767967,4.778160561,4.382179345,4.33071427,2.239186716,0,1,0,0,0,0,0,0
737963.6688,94.5,NaN,76.1,68.4,56.3,53.8,52.2,25.5,14.5,NaN,12.5,11.5,11.4,11.8,11.8,9.7,237.4233554,NaN,199.1315482,182.7624001,150.7494929,142.8476047,138.5993488,70.81636287,7.419943602,NaN,NaN,5.711681984,4.711216105,4.464266663,4.331500368,2.213149661,0,1,0,0,0,0,0,0
737963.6792,94.4,NaN,76.1,66.9,57,52.2,51.9,26,14.5,NaN,12.5,11.6,11.4,11.6,11.8,9.9,237.1721137,NaN,199.1315482,178.3782247,152.6238205,139.1830094,137.8028008,71.89133018,7.41209181,NaN,NaN,5.57466794,4.769792504,4.349740904,4.306606688,2.24674449,0,1,0,0,0,0,0,0
737963.6896,94.8,NaN,76.1,67.7,57.7,52.7,53.2,25.8,14.6,NaN,12.5,11.7,11.4,11.9,12,9.8,237.7022748,NaN,199.1315482,180.132068,154.4981482,139.6340361,140.6643237,71.49359409,7.428660378,NaN,NaN,5.629478969,4.828368903,4.363836368,4.396034869,2.23431446,0,1,0,0,0,0,0,0
737963.7,94.8,NaN,76.1,66,57.3,52.9,52.6,26.5,14.5,NaN,12.5,11.6,11.4,11.7,11.9,9.8,238.1770803,NaN,199.1315482,175.9785177,153.4271038,140.7531226,139.3690759,73.43334277,7.443498978,NaN,NaN,5.499672407,4.794896675,4.398810007,4.355555843,2.294935395,0,1,0,0,0,0,0,0
737963.7104,94.6,NaN,76.1,66.2,57.7,52.1,53.3,26.4,14.6,NaN,12.5,11.7,11.5,11.6,12,9.9,237.2007932,NaN,199.1315482,176.1409587,154.1723755,138.9163753,140.9287304,72.99735065,7.412988099,NaN,NaN,5.504749006,4.818187872,4.341408067,4.404298092,2.28130979,0,1,0,0,0,0,0,0
737963.7208,94.7,NaN,76.1,66.7,57,52.5,51.9,26.2,14.8,NaN,12.5,11.6,11.5,11.7,12.1,10,236.5082808,NaN,199.1315482,177.8449565,152.3020001,139.6888268,136.9408447,72.28729357,7.391345734,NaN,NaN,5.558002266,4.759734987,4.365548683,4.279668876,2.259119119,0,1,0,0,0,0,0,0
737963.7313,94.5,NaN,76.1,66.6,57.2,52.5,52.6,26.5,14.7,NaN,12.5,11.6,11.5,11.5,11.9,10.1,236.4785341,NaN,199.1315482,177.5783224,152.8363931,140.278158,139.3690759,72.95680403,7.390416092,NaN,NaN,5.549669429,4.776435811,4.383966435,4.355555843,2.280042629,0,1,0,0,0,0,0,0
737963.7417,94.4,NaN,76.1,64.9,56.2,53.4,52.5,26.9,14.7,NaN,12.5,11.6,11.5,11.8,12,10.1,236.2282923,NaN,199.1315482,173.0455424,150.1644282,141.7855407,138.8134774,74.05803881,7.382595546,NaN,NaN,5.4080112,4.692931688,4.431075089,4.338192305,2.314458367,0,1,0,0,0,0,0,0
737963.7521,94.3,NaN,76.1,66.6,56.5,52.9,51.3,26.4,14.8,NaN,12.5,11.6,11.5,11.7,12,10,235.5093018,NaN,199.1315482,177.5783224,150.9660176,140.7531226,135.6405979,72.83910497,7.360125688,NaN,NaN,5.549669429,4.717982925,4.398810007,4.239033624,2.276364303,0,1,0,0,0,0,0,0
737963.7625,94.3,NaN,76.1,66.2,56.3,53.4,51.9,26.4,14.7,NaN,12.5,11.7,11.5,11.8,12.1,10.1,235.9780505,NaN,199.1315482,176.1409587,150.4316247,141.7855407,136.9408447,72.68149534,7.374775,NaN,NaN,5.504749006,4.701282101,4.431075089,4.279668876,2.271438694,0,1,0,0,0,0,0,0
737963.7729,94,NaN,76.1,66.8,56.5,52.4,51.5,26.6,14.7,NaN,12.5,11.6,11.5,11.8,12.1,10,235.227325,NaN,199.1315482,178.1115906,150.9660176,139.1303808,135.8854239,73.39091637,7.351313362,NaN,NaN,5.566335103,4.717982925,4.348096155,4.246684916,2.293609487,0,1,0,0,0,0,0,0
737963.7833,94,NaN,76.1,67.6,56.3,52.6,51.3,26.5,14.7,NaN,12.5,11.7,11.5,11.8,12,10,235.227325,NaN,199.1315482,179.8659941,150.4316247,139.6614128,135.6405979,73.11501067,7.351313362,NaN,NaN,5.621163638,4.701282101,4.364691942,4.239033624,2.284986895,0,1,0,0,0,0,0,0
737963.7938,94.4,NaN,76.1,67.1,56.2,52.9,52.5,26.6,14.7,NaN,12.5,11.6,11.5,11.8,12.2,10,236.2282923,NaN,199.1315482,178.911493,150.1644282,140.4579607,138.2356051,73.39091637,7.382595546,NaN,NaN,5.591333614,4.692931688,4.389585622,4.320132668,2.293609487,0,1,0,0,0,0,0,0
737963.8042,94.3,NaN,76.1,67.2,56.5,51.6,52.1,27.2,14.8,NaN,12.5,11.7,11.5,11.7,12.1,10.1,235.5093018,NaN,199.1315482,178.8016983,150.9660176,137.2941612,137.4685551,74.8839649,7.360125688,NaN,NaN,5.587902315,4.717982925,4.290710706,4.296160856,2.34027017,0,1,0,0,0,0,0,0
737963.8146,94.6,NaN,76.1,68.3,56.8,52.9,51.2,27.2,14.9,NaN,12.5,11.7,11.5,11.8,11.9,10.1,235.7900642,NaN,199.1315482,181.7285118,151.7676071,140.4579607,135.6596328,74.8839649,7.368900062,NaN,NaN,5.679370954,4.743034162,4.389585622,4.239628502,2.34027017,0,1,0,0,0,0,0,0
737963.825,94.3,NaN,76.1,66.8,56,51.7,51.8,27.5,14.7,NaN,12.5,11.8,11.6,11.8,12.1,10.2,235.9780505,NaN,199.1315482,177.3646839,149.3151059,137.2717688,136.6769895,75.54637329,7.374775,NaN,NaN,5.542992808,4.666388709,4.290010901,4.271422886,2.360971726,0,1,0,0,0,1,0,0
737963.8354,94.3,NaN,76.1,66.1,57,51.2,52,26.9,14.8,NaN,12.5,11.8,11.7,12,12.1,10.2,235.5093018,NaN,199.1315482,175.5060719,151.6621548,135.3761913,137.2046999,73.89808878,7.360125688,NaN,NaN,5.484907554,4.73973857,4.2307704,4.287914866,2.309459616,0,1,0,0,0,0,0,0
737963.8458,93.9,NaN,76.1,68,56.8,51.4,51,26.8,14.9,NaN,12.5,11.9,11.7,12.1,12.2,10.3,234.0453174,NaN,199.1315482,180.1729498,151.1300069,135.6215687,134.2860164,73.46465806,7.314373317,NaN,NaN,5.630756604,4.723107909,4.238438926,4.196700306,2.295914059,0,1,0,0,0,0,0,0
737963.8563,94.2,NaN,76.1,64.3,57.5,52.4,51.6,27,14.7,NaN,12.5,11.9,11.6,11.8,12.3,10.2,235.7278086,NaN,199.1315482,170.3694217,153.3146177,139.1303808,135.5835301,74.17280286,7.366954454,NaN,NaN,5.3243772,4.791381264,4.348096155,4.237250144,2.318044967,0,1,0,0,0,1,0,0
737963.8667,94.2,NaN,76.1,65.3,56.7,51.4,51.5,26.9,14.8,NaN,12.5,11.7,11.6,11.9,12,10.2,235.259557,NaN,199.1315482,173.7462931,151.1815447,136.1895532,136.1694111,73.89808878,7.352320677,NaN,NaN,5.429911029,4.724718568,4.25618955,4.25556007,2.309459616,0,1,0,0,0,1,0,0
737963.8771,94.4,NaN,76.1,65.5,57.8,51.2,51.8,27.2,14.7,NaN,12.5,11.7,11.6,11.8,12.3,10.2,236.2282923,NaN,199.1315482,174.278441,154.11452,135.9441888,136.1090477,74.72223103,7.382595546,NaN,NaN,5.446541691,4.816379775,4.248521434,4.253673595,2.335215671,0,1,0,0,0,0,0,0
737963.8875,93.9,NaN,76.1,64.4,56.4,50.4,51.1,27,14.8,NaN,12.5,11.8,11.6,11.8,12,10.2,234.5103228,NaN,199.1315482,170.9923,150.3816424,133.8200609,135.1117846,74.17280286,7.328905643,NaN,NaN,5.343843366,4.699720057,4.182138287,4.222507177,2.318044967,0,1,0,0,0,0,0,0
737963.8979,94.5,NaN,76.1,65.1,57.7,52.2,53.1,27.2,14.8,NaN,12.5,11.8,11.6,11.9,12.3,10.3,236.0087913,NaN,199.1315482,172.850912,153.8478859,138.309235,139.5249118,74.56114549,7.375735711,NaN,NaN,5.40192862,4.808046938,4.322433746,4.360426021,2.330181433,0,1,0,0,0,1,0,0
737963.9083,94.6,NaN,76.1,64.6,56.7,52.5,52,27.6,14.8,NaN,12.5,11.8,11.6,11.8,12.2,10.2,236.258536,NaN,199.1315482,171.523332,151.1815447,139.3958968,136.9190755,75.82108737,7.383540722,NaN,NaN,5.360439153,4.724718568,4.356394048,4.278988547,2.369557078,0,1,0,0,0,0,0,0
737963.9188,94.7,NaN,76.1,66.3,57.3,51.4,52.6,27.5,14.9,NaN,12.5,11.8,11.6,11.8,12.3,10.2,236.0393137,NaN,199.1315482,176.0371039,152.7813494,136.4752208,138.2111179,75.54637329,7.376689597,NaN,NaN,5.501503341,4.77471559,4.265117221,4.319367395,2.360971726,0,1,0,0,0,0,0,0
737963.9292,94.5,NaN,76.1,66,57.4,52.3,52.3,27.9,15,NaN,12.5,12,11.7,11.9,12.3,10.4,235.074595,NaN,199.1315482,174.5083715,152.7264506,138.5741952,137.4228416,76.31542882,7.346540252,NaN,NaN,5.453727469,4.772999894,4.33071427,4.29473222,2.385006214,0,1,0,0,0,0,0,0
737963.9396,94.5,NaN,76.1,66.7,57.7,52,52.1,27.4,14.9,NaN,12.5,12,11.7,11.9,12.1,10.3,235.5408146,NaN,199.1315482,176.3592179,153.5246725,137.7793146,137.4685551,75.10938921,7.361110527,NaN,NaN,5.511570033,4.797945886,4.305872697,4.296160856,2.34731512,0,1,0,0,0,0,0,0
737963.95,94.1,NaN,76.1,65.2,56.9,52.1,52.4,27.2,14.9,NaN,12.5,11.9,11.7,11.9,12.2,10.3,234.5438165,NaN,199.1315482,172.7540636,151.3960808,138.0442748,137.9722992,74.56114549,7.329952387,NaN,NaN,5.39890192,4.73142324,4.314153221,4.311903844,2.330181433,0,1,0,0,0,0,0,0
737963.9604,94.3,NaN,76.1,66.5,57.1,51.1,51.7,27.4,14.8,NaN,12.5,11.9,11.7,11.9,12.2,10.2,235.5093018,NaN,199.1315482,176.1985465,151.9282287,135.3946726,136.1291578,75.2716592,7.360125688,NaN,NaN,5.506548737,4.748053901,4.231347977,4.254302075,2.352386374,0,1,0,0,0,0,0,0
737963.9708,94,NaN,76.1,66.2,57,51.8,51.9,27.2,14.8,NaN,12.5,11.9,11.7,12.2,12.2,10.1,234.7600675,NaN,199.1315482,175.4036658,151.6621548,136.3924637,136.6557696,74.8839649,7.336710654,NaN,NaN,5.481707164,4.73973857,4.262530899,4.270759723,2.34027017,0,1,0,0,0,0,0,0
737963.9813,94,NaN,76.1,64.7,57.4,50.7,52.4,27.1,15,NaN,12.5,12,11.7,12,12.3,10.4,233.8308141,NaN,199.1315482,171.0710854,152.7264506,134.0541581,137.6856004,74.1271728,7.307669669,NaN,NaN,5.346305564,4.772999894,4.189454283,4.302943945,2.316618939,0,1,0,0,0,0,0,0
737963.9917,94.4,NaN,76.1,67.3,56.5,51.3,51.8,27.7,14.9,NaN,12.5,12,11.7,11.8,12.2,10.2,235.2915651,NaN,199.1315482,177.9456577,150.331785,136.2097048,136.3924637,76.09580146,7.353320992,NaN,NaN,5.561149374,4.698161916,4.256819327,4.262530899,2.378142429,0,1,0,0,0,0,0,0
737964.0021,94.7,NaN,76.1,68.5,55.9,50.5,50.5,27.8,14.8,NaN,12.5,12,11.6,11.9,12.1,10.4,236.5082808,NaN,199.1315482,181.1185371,149.0484718,133.8049113,133.246872,76.04189682,7.391345734,NaN,NaN,5.660308055,4.658055872,4.181664831,4.164225014,2.376457804,0,1,0,0,0,0,0,0
737964.0125,94.4,NaN,76.1,65.3,56.4,51.1,51.9,27.4,14.8,NaN,12.5,11.9,11.7,11.9,12.2,10.2,235.7590465,NaN,199.1315482,173.0190239,150.065711,135.3946726,136.6557696,75.2716592,7.3679307,NaN,NaN,5.407182444,4.689846585,4.231347977,4.270759723,2.352386374,0,1,0,0,0,0,0,0
737964.0229,94.9,NaN,76.1,66.5,55.9,51.4,51.7,27.5,15,NaN,12.5,11.9,11.7,12,12.3,10.4,236.0696197,NaN,199.1315482,176.1985465,148.7353413,135.9050045,135.8462889,75.22130081,7.377636719,NaN,NaN,5.506548737,4.648269931,4.247296847,4.24546187,2.350812576,0,1,0,0,0,0,0,0
737964.0333,94.4,NaN,76.1,65.3,55.6,51.4,51.3,27.4,14.9,NaN,12.5,12,11.7,12,12.2,10.5,235.2915651,NaN,199.1315482,172.6575252,147.9371194,135.9050045,135.0759341,74.78679453,7.353320992,NaN,NaN,5.395884905,4.623323939,4.247296847,4.221386778,2.337233406,0,1,0,0,0,0,0,0
737964.0438,94,NaN,76.1,64.9,56.7,51.7,50.9,27.5,14.9,NaN,12.5,11.8,11.7,12,12.1,10.4,234.2945669,NaN,199.1315482,172.31988,150.8639329,136.6982244,134.3022928,75.22130081,7.322162852,NaN,NaN,5.385332833,4.714792578,4.272086517,4.197208975,2.350812576,0,1,0,0,1,1,0,1
737964.0542,94.2,NaN,76.1,71,63.9,58.2,56.4,39.2,14.8,NaN,12.5,11.9,11.7,11.9,12.2,10.4,235.259557,NaN,199.1315482,188.1217564,170.0212577,154.2068482,148.5045358,107.2245452,7.352320677,NaN,NaN,5.879172336,5.313496397,4.819265211,4.641056809,3.350976472,0,1,0,0,1,1,1,1
